CUDA available: True
Timestep 15: 17.13%
Timestep 16: 17.71%
Timestep 17: 18.23%
Timestep 18: 18.70%
Timestep 19: 19.12%
Timestep 20: 19.51%
Timestep 21: 19.86%
Timestep 22: 20.19%
Timestep 23: 20.49%
Timestep 24: 20.77%
Timestep 25: 21.03%
Timestep 26: 21.28%
Timestep 27: 21.51%
Timestep 28: 21.73%
Timestep 29: 21.93%
Timestep 30: 22.13%
Timestep 31: 22.32%
Timestep 32: 22.49%
Timestep 33: 22.66%
Timestep 34: 22.82%
Timestep 35: 22.97%
Timestep 36: 23.11%
Timestep 37: 23.25%
Timestep 38: 23.38%
Timestep 39: 23.50%
Timestep 40: 23.62%
Timestep 41: 23.73%
Timestep 42: 23.84%
Timestep 43: 23.94%
Timestep 44: 24.03%
Timestep 45: 24.12%
Timestep 46: 24.21%
Timestep 47: 24.29%
Timestep 48: 24.37%
Timestep 49: 24.44%
Timestep 50: 24.51%
Timestep 51: 24.58%
Timestep 52: 24.64%
Timestep 53: 24.70%
Timestep 54: 24.76%
Timestep 55: 24.81%
Timestep 56: 24.86%
Timestep 57: 24.91%
Timestep 58: 24.96%
Timestep 59: 25.00%
Timestep 60: 25.05%
Timestep 61: 25.09%
Timestep 62: 25.12%
Timestep 63: 25.16%
Timestep 64: 25.19%
Timestep 65: 25.22%
Timestep 66: 25.26%
Timestep 67: 25.28%
Timestep 68: 25.31%
Timestep 69: 25.34%
Timestep 70: 25.36%
Timestep 71: 25.39%
Timestep 72: 25.41%
Timestep 73: 25.43%
Timestep 74: 25.45%
Timestep 75: 25.47%
Timestep 76: 25.49%
Timestep 77: 25.50%
Timestep 78: 25.52%
Timestep 79: 25.53%
Timestep 80: 25.55%
Timestep 81: 25.56%
Timestep 82: 25.57%
Timestep 83: 25.59%
Timestep 84: 25.60%
Timestep 85: 25.61%
Timestep 86: 25.62%
Timestep 87: 25.63%
Timestep 88: 25.64%
Timestep 89: 25.65%
Timestep 90: 25.65%
Timestep 91: 25.66%
Timestep 92: 25.67%
Timestep 93: 25.68%
Timestep 94: 25.68%
Timestep 95: 25.69%
Timestep 96: 25.69%
Timestep 97: 25.70%
Timestep 98: 25.71%
Timestep 99: 25.71%
Timestep 100: 25.71%


=================================
Class: All-in, Total Samples: 2364
Timestep 0: 6.76%
Timestep 1: 6.52%
Timestep 2: 6.82%
Timestep 3: 7.80%
Timestep 4: 9.37%
Timestep 5: 11.33%
Timestep 6: 13.51%
Timestep 7: 15.72%
Timestep 8: 17.83%
Timestep 9: 19.78%
Timestep 10: 21.51%
Timestep 11: 23.03%
Timestep 12: 24.35%
Timestep 13: 25.50%
Timestep 14: 26.49%
Timestep 15: 27.35%
Timestep 16: 28.10%
Timestep 17: 28.77%
Timestep 18: 29.36%
Timestep 19: 29.89%
Timestep 20: 30.38%
Timestep 21: 30.82%
Timestep 22: 31.22%
Timestep 23: 31.59%
Timestep 24: 31.94%
Timestep 25: 32.26%
Timestep 26: 32.56%
Timestep 27: 32.84%
Timestep 28: 33.11%
Timestep 29: 33.36%
Timestep 30: 33.59%
Timestep 31: 33.82%
Timestep 32: 34.03%
Timestep 33: 34.23%
Timestep 34: 34.42%
Timestep 35: 34.60%
Timestep 36: 34.77%
Timestep 37: 34.93%
Timestep 38: 35.08%
Timestep 39: 35.23%
Timestep 40: 35.37%
Timestep 41: 35.50%
Timestep 42: 35.62%
Timestep 43: 35.74%
Timestep 44: 35.85%
Timestep 45: 35.95%
Timestep 46: 36.05%
Timestep 47: 36.15%
Timestep 48: 36.24%
Timestep 49: 36.32%
Timestep 50: 36.40%
Timestep 51: 36.48%
Timestep 52: 36.55%
Timestep 53: 36.62%
Timestep 54: 36.69%
Timestep 55: 36.75%
Timestep 56: 36.81%
Timestep 57: 36.86%
Timestep 58: 36.92%
Timestep 59: 36.97%
Timestep 60: 37.01%
Timestep 61: 37.06%
Timestep 62: 37.10%
Timestep 63: 37.14%
Timestep 64: 37.18%
Timestep 65: 37.22%
Timestep 66: 37.25%
Timestep 67: 37.28%
Timestep 68: 37.31%
Timestep 69: 37.34%
Timestep 70: 37.37%
Timestep 71: 37.40%
Timestep 72: 37.42%
Timestep 73: 37.44%
Timestep 74: 37.47%
Timestep 75: 37.49%
Timestep 76: 37.51%
Timestep 77: 37.53%
Timestep 78: 37.54%
Timestep 79: 37.56%
Timestep 80: 37.58%
Timestep 81: 37.59%
Timestep 82: 37.61%
Timestep 83: 37.62%
Timestep 84: 37.63%
Timestep 85: 37.64%
Timestep 86: 37.65%
Timestep 87: 37.66%
Timestep 88: 37.67%
Timestep 89: 37.68%
Timestep 90: 37.69%
Timestep 91: 37.70%
Timestep 92: 37.71%
Timestep 93: 37.72%
Timestep 94: 37.72%
Timestep 95: 37.73%
Timestep 96: 37.74%
Timestep 97: 37.74%
Timestep 98: 37.75%
Timestep 99: 37.75%
Timestep 100: 37.76%


=================================
Class: All-out, Total Samples: 2364
Timestep 0: 2.06%
Timestep 1: 2.04%
Timestep 2: 2.20%
Timestep 3: 2.57%
Timestep 4: 3.14%
Timestep 5: 3.88%
Timestep 6: 4.72%
Timestep 7: 5.61%
Timestep 8: 6.51%
Timestep 9: 7.37%
Timestep 10: 8.18%
Timestep 11: 8.92%
Timestep 12: 9.59%
Timestep 13: 10.19%
Timestep 14: 10.72%
Timestep 15: 11.19%
Timestep 16: 11.61%
Timestep 17: 11.99%
Timestep 18: 12.34%
Timestep 19: 12.65%
Timestep 20: 12.93%
Timestep 21: 13.20%
Timestep 22: 13.44%
Timestep 23: 13.67%
Timestep 24: 13.88%
Timestep 25: 14.08%
Timestep 26: 14.26%
Timestep 27: 14.44%
Timestep 28: 14.61%
Timestep 29: 14.76%
Timestep 30: 14.91%
Timestep 31: 15.06%
Timestep 32: 15.19%
Timestep 33: 15.32%
Timestep 34: 15.44%
Timestep 35: 15.56%
Timestep 36: 15.67%
Timestep 37: 15.77%
Timestep 38: 15.87%
Timestep 39: 15.97%
Timestep 40: 16.06%
Timestep 41: 16.15%
Timestep 42: 16.23%
Timestep 43: 16.31%
Timestep 44: 16.38%
Timestep 45: 16.46%
Timestep 46: 16.53%
Timestep 47: 16.59%
Timestep 48: 16.65%
Timestep 49: 16.71%
Timestep 50: 16.77%
Timestep 51: 16.82%
Timestep 52: 16.87%
Timestep 53: 16.92%
Timestep 54: 16.96%
Timestep 55: 17.01%
Timestep 56: 17.05%
Timestep 57: 17.09%
Timestep 58: 17.13%
Timestep 59: 17.16%
Timestep 60: 17.20%
Timestep 61: 17.23%
Timestep 62: 17.26%
Timestep 63: 17.29%
Timestep 64: 17.32%
Timestep 65: 17.34%
Timestep 66: 17.37%
Timestep 67: 17.39%
Timestep 68: 17.41%
Timestep 69: 17.43%
Timestep 70: 17.45%
Timestep 71: 17.47%
Timestep 72: 17.49%
Timestep 73: 17.51%
Timestep 74: 17.53%
Timestep 75: 17.54%
Timestep 76: 17.56%
Timestep 77: 17.57%
Timestep 78: 17.58%
Timestep 79: 17.59%
Timestep 80: 17.61%
Timestep 81: 17.62%
Timestep 82: 17.63%
Timestep 83: 17.64%
Timestep 84: 17.65%
Timestep 85: 17.66%
Timestep 86: 17.66%
Timestep 87: 17.67%
Timestep 88: 17.68%
Timestep 89: 17.69%
Timestep 90: 17.69%
Timestep 91: 17.70%
Timestep 92: 17.71%
Timestep 93: 17.71%
Timestep 94: 17.72%
Timestep 95: 17.72%
Timestep 96: 17.73%
Timestep 97: 17.73%
Timestep 98: 17.74%
Timestep 99: 17.74%
Timestep 100: 17.74%


[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mIllusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images[0m at: [34mhttps://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/ucarznrg[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20251030_180851-ucarznrg/logs[0m

--- STDERR ---
wandb: Currently logged in as: ranshur-ajinkya-res (ranshur-ajinkya-res-cerco) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week9/wandb/run-20251030_180851-ucarznrg
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Illusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images
wandb: ⭐️ View project at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects
wandb: 🚀 View run at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/ucarznrg
