CUDA available: True
Timestep 15: 13.12%
Timestep 16: 13.63%
Timestep 17: 14.10%
Timestep 18: 14.53%
Timestep 19: 14.93%
Timestep 20: 15.30%
Timestep 21: 15.65%
Timestep 22: 15.98%
Timestep 23: 16.29%
Timestep 24: 16.59%
Timestep 25: 16.87%
Timestep 26: 17.13%
Timestep 27: 17.39%
Timestep 28: 17.63%
Timestep 29: 17.86%
Timestep 30: 18.09%
Timestep 31: 18.30%
Timestep 32: 18.50%
Timestep 33: 18.70%
Timestep 34: 18.88%
Timestep 35: 19.06%
Timestep 36: 19.23%
Timestep 37: 19.39%
Timestep 38: 19.54%
Timestep 39: 19.69%
Timestep 40: 19.83%
Timestep 41: 19.96%
Timestep 42: 20.09%
Timestep 43: 20.21%
Timestep 44: 20.33%
Timestep 45: 20.44%
Timestep 46: 20.54%
Timestep 47: 20.65%
Timestep 48: 20.74%
Timestep 49: 20.83%
Timestep 50: 20.92%
Timestep 51: 21.00%
Timestep 52: 21.08%
Timestep 53: 21.15%
Timestep 54: 21.22%
Timestep 55: 21.29%
Timestep 56: 21.36%
Timestep 57: 21.42%
Timestep 58: 21.47%
Timestep 59: 21.53%
Timestep 60: 21.58%
Timestep 61: 21.63%
Timestep 62: 21.68%
Timestep 63: 21.72%
Timestep 64: 21.77%
Timestep 65: 21.81%
Timestep 66: 21.84%
Timestep 67: 21.88%
Timestep 68: 21.91%
Timestep 69: 21.95%
Timestep 70: 21.98%
Timestep 71: 22.01%
Timestep 72: 22.04%
Timestep 73: 22.06%
Timestep 74: 22.09%
Timestep 75: 22.11%
Timestep 76: 22.13%
Timestep 77: 22.16%
Timestep 78: 22.18%
Timestep 79: 22.20%
Timestep 80: 22.21%
Timestep 81: 22.23%
Timestep 82: 22.25%
Timestep 83: 22.26%
Timestep 84: 22.28%
Timestep 85: 22.29%
Timestep 86: 22.31%
Timestep 87: 22.32%
Timestep 88: 22.33%
Timestep 89: 22.34%
Timestep 90: 22.35%
Timestep 91: 22.36%
Timestep 92: 22.37%
Timestep 93: 22.38%
Timestep 94: 22.39%
Timestep 95: 22.40%
Timestep 96: 22.41%
Timestep 97: 22.41%
Timestep 98: 22.42%
Timestep 99: 22.43%
Timestep 100: 22.43%


=================================
Class: All-in, Total Samples: 2364
Timestep 0: 6.76%
Timestep 1: 6.74%
Timestep 2: 7.04%
Timestep 3: 7.77%
Timestep 4: 8.91%
Timestep 5: 10.39%
Timestep 6: 12.07%
Timestep 7: 13.82%
Timestep 8: 15.56%
Timestep 9: 17.20%
Timestep 10: 18.73%
Timestep 11: 20.12%
Timestep 12: 21.36%
Timestep 13: 22.48%
Timestep 14: 23.48%
Timestep 15: 24.39%
Timestep 16: 25.21%
Timestep 17: 25.95%
Timestep 18: 26.63%
Timestep 19: 27.26%
Timestep 20: 27.84%
Timestep 21: 28.38%
Timestep 22: 28.88%
Timestep 23: 29.35%
Timestep 24: 29.79%
Timestep 25: 30.21%
Timestep 26: 30.60%
Timestep 27: 30.97%
Timestep 28: 31.32%
Timestep 29: 31.65%
Timestep 30: 31.97%
Timestep 31: 32.27%
Timestep 32: 32.56%
Timestep 33: 32.83%
Timestep 34: 33.08%
Timestep 35: 33.33%
Timestep 36: 33.56%
Timestep 37: 33.78%
Timestep 38: 33.99%
Timestep 39: 34.19%
Timestep 40: 34.38%
Timestep 41: 34.56%
Timestep 42: 34.73%
Timestep 43: 34.90%
Timestep 44: 35.05%
Timestep 45: 35.20%
Timestep 46: 35.33%
Timestep 47: 35.47%
Timestep 48: 35.59%
Timestep 49: 35.71%
Timestep 50: 35.82%
Timestep 51: 35.93%
Timestep 52: 36.03%
Timestep 53: 36.12%
Timestep 54: 36.22%
Timestep 55: 36.30%
Timestep 56: 36.38%
Timestep 57: 36.46%
Timestep 58: 36.54%
Timestep 59: 36.61%
Timestep 60: 36.67%
Timestep 61: 36.73%
Timestep 62: 36.79%
Timestep 63: 36.85%
Timestep 64: 36.90%
Timestep 65: 36.95%
Timestep 66: 37.00%
Timestep 67: 37.04%
Timestep 68: 37.09%
Timestep 69: 37.13%
Timestep 70: 37.16%
Timestep 71: 37.20%
Timestep 72: 37.24%
Timestep 73: 37.27%
Timestep 74: 37.30%
Timestep 75: 37.33%
Timestep 76: 37.36%
Timestep 77: 37.38%
Timestep 78: 37.41%
Timestep 79: 37.43%
Timestep 80: 37.45%
Timestep 81: 37.47%
Timestep 82: 37.49%
Timestep 83: 37.51%
Timestep 84: 37.53%
Timestep 85: 37.55%
Timestep 86: 37.56%
Timestep 87: 37.58%
Timestep 88: 37.59%
Timestep 89: 37.61%
Timestep 90: 37.62%
Timestep 91: 37.63%
Timestep 92: 37.65%
Timestep 93: 37.66%
Timestep 94: 37.67%
Timestep 95: 37.68%
Timestep 96: 37.69%
Timestep 97: 37.70%
Timestep 98: 37.70%
Timestep 99: 37.71%
Timestep 100: 37.72%


=================================
Class: All-out, Total Samples: 2364
Timestep 0: 2.06%
Timestep 1: 2.06%
Timestep 2: 2.13%
Timestep 3: 2.31%
Timestep 4: 2.58%
Timestep 5: 2.93%
Timestep 6: 3.34%
Timestep 7: 3.77%
Timestep 8: 4.22%
Timestep 9: 4.65%
Timestep 10: 5.06%
Timestep 11: 5.45%
Timestep 12: 5.81%
Timestep 13: 6.14%
Timestep 14: 6.45%
Timestep 15: 6.73%
Timestep 16: 7.00%
Timestep 17: 7.24%
Timestep 18: 7.47%
Timestep 19: 7.69%
Timestep 20: 7.90%
Timestep 21: 8.09%
Timestep 22: 8.28%
Timestep 23: 8.46%
Timestep 24: 8.63%
Timestep 25: 8.79%
Timestep 26: 8.95%
Timestep 27: 9.11%
Timestep 28: 9.26%
Timestep 29: 9.40%
Timestep 30: 9.54%
Timestep 31: 9.68%
Timestep 32: 9.81%
Timestep 33: 9.94%
Timestep 34: 10.06%
Timestep 35: 10.18%
Timestep 36: 10.29%
Timestep 37: 10.40%
Timestep 38: 10.51%
Timestep 39: 10.61%
Timestep 40: 10.70%
Timestep 41: 10.80%
Timestep 42: 10.89%
Timestep 43: 10.97%
Timestep 44: 11.06%
Timestep 45: 11.13%
Timestep 46: 11.21%
Timestep 47: 11.28%
Timestep 48: 11.35%
Timestep 49: 11.42%
Timestep 50: 11.48%
Timestep 51: 11.54%
Timestep 52: 11.60%
Timestep 53: 11.65%
Timestep 54: 11.70%
Timestep 55: 11.75%
Timestep 56: 11.80%
Timestep 57: 11.84%
Timestep 58: 11.89%
Timestep 59: 11.93%
Timestep 60: 11.97%
Timestep 61: 12.00%
Timestep 62: 12.04%
Timestep 63: 12.07%
Timestep 64: 12.10%
Timestep 65: 12.13%
Timestep 66: 12.16%
Timestep 67: 12.19%
Timestep 68: 12.22%
Timestep 69: 12.24%
Timestep 70: 12.27%
Timestep 71: 12.29%
Timestep 72: 12.31%
Timestep 73: 12.33%
Timestep 74: 12.35%
Timestep 75: 12.37%
Timestep 76: 12.38%
Timestep 77: 12.40%
Timestep 78: 12.42%
Timestep 79: 12.43%
Timestep 80: 12.45%
Timestep 81: 12.46%
Timestep 82: 12.47%
Timestep 83: 12.48%
Timestep 84: 12.49%
Timestep 85: 12.51%
Timestep 86: 12.52%
Timestep 87: 12.53%
Timestep 88: 12.54%
Timestep 89: 12.54%
Timestep 90: 12.55%
Timestep 91: 12.56%
Timestep 92: 12.57%
Timestep 93: 12.57%
Timestep 94: 12.58%
Timestep 95: 12.59%
Timestep 96: 12.59%
Timestep 97: 12.60%
Timestep 98: 12.60%
Timestep 99: 12.61%
Timestep 100: 12.61%


[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mIllusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images[0m at: [34mhttps://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/l2lg59p2[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20251030_180649-l2lg59p2/logs[0m

--- STDERR ---
wandb: Currently logged in as: ranshur-ajinkya-res (ranshur-ajinkya-res-cerco) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week9/wandb/run-20251030_180649-l2lg59p2
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Illusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images
wandb: ⭐️ View project at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects
wandb: 🚀 View run at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/l2lg59p2
