CUDA available: True
Timestep 15: 22.12%
Timestep 16: 23.20%
Timestep 17: 24.15%
Timestep 18: 24.99%
Timestep 19: 25.75%
Timestep 20: 26.42%
Timestep 21: 27.03%
Timestep 22: 27.57%
Timestep 23: 28.07%
Timestep 24: 28.53%
Timestep 25: 28.94%
Timestep 26: 29.33%
Timestep 27: 29.69%
Timestep 28: 30.02%
Timestep 29: 30.33%
Timestep 30: 30.63%
Timestep 31: 30.90%
Timestep 32: 31.16%
Timestep 33: 31.41%
Timestep 34: 31.64%
Timestep 35: 31.87%
Timestep 36: 32.08%
Timestep 37: 32.28%
Timestep 38: 32.47%
Timestep 39: 32.66%
Timestep 40: 32.84%
Timestep 41: 33.01%
Timestep 42: 33.17%
Timestep 43: 33.33%
Timestep 44: 33.48%
Timestep 45: 33.62%
Timestep 46: 33.76%
Timestep 47: 33.89%
Timestep 48: 34.02%
Timestep 49: 34.15%
Timestep 50: 34.26%
Timestep 51: 34.38%
Timestep 52: 34.49%
Timestep 53: 34.59%
Timestep 54: 34.69%
Timestep 55: 34.79%
Timestep 56: 34.89%
Timestep 57: 34.98%
Timestep 58: 35.06%
Timestep 59: 35.15%
Timestep 60: 35.23%
Timestep 61: 35.31%
Timestep 62: 35.38%
Timestep 63: 35.46%
Timestep 64: 35.53%
Timestep 65: 35.59%
Timestep 66: 35.66%
Timestep 67: 35.72%
Timestep 68: 35.79%
Timestep 69: 35.85%
Timestep 70: 35.90%
Timestep 71: 35.96%
Timestep 72: 36.01%
Timestep 73: 36.06%
Timestep 74: 36.11%
Timestep 75: 36.16%
Timestep 76: 36.21%
Timestep 77: 36.25%
Timestep 78: 36.29%
Timestep 79: 36.34%
Timestep 80: 36.38%
Timestep 81: 36.42%
Timestep 82: 36.45%
Timestep 83: 36.49%
Timestep 84: 36.53%
Timestep 85: 36.56%
Timestep 86: 36.59%
Timestep 87: 36.63%
Timestep 88: 36.66%
Timestep 89: 36.69%
Timestep 90: 36.72%
Timestep 91: 36.74%
Timestep 92: 36.77%
Timestep 93: 36.80%
Timestep 94: 36.82%
Timestep 95: 36.85%
Timestep 96: 36.87%
Timestep 97: 36.89%
Timestep 98: 36.92%
Timestep 99: 36.94%
Timestep 100: 36.96%


=================================
Class: All-in, Total Samples: 2364
Timestep 0: 6.76%
Timestep 1: 6.37%
Timestep 2: 6.40%
Timestep 3: 7.10%
Timestep 4: 8.44%
Timestep 5: 10.29%
Timestep 6: 12.53%
Timestep 7: 15.00%
Timestep 8: 17.55%
Timestep 9: 20.02%
Timestep 10: 22.36%
Timestep 11: 24.48%
Timestep 12: 26.38%
Timestep 13: 28.06%
Timestep 14: 29.52%
Timestep 15: 30.79%
Timestep 16: 31.90%
Timestep 17: 32.86%
Timestep 18: 33.70%
Timestep 19: 34.44%
Timestep 20: 35.08%
Timestep 21: 35.66%
Timestep 22: 36.17%
Timestep 23: 36.63%
Timestep 24: 37.04%
Timestep 25: 37.42%
Timestep 26: 37.76%
Timestep 27: 38.08%
Timestep 28: 38.38%
Timestep 29: 38.65%
Timestep 30: 38.91%
Timestep 31: 39.15%
Timestep 32: 39.38%
Timestep 33: 39.60%
Timestep 34: 39.80%
Timestep 35: 40.00%
Timestep 36: 40.18%
Timestep 37: 40.36%
Timestep 38: 40.53%
Timestep 39: 40.69%
Timestep 40: 40.84%
Timestep 41: 40.99%
Timestep 42: 41.13%
Timestep 43: 41.26%
Timestep 44: 41.39%
Timestep 45: 41.52%
Timestep 46: 41.63%
Timestep 47: 41.75%
Timestep 48: 41.86%
Timestep 49: 41.96%
Timestep 50: 42.06%
Timestep 51: 42.16%
Timestep 52: 42.26%
Timestep 53: 42.35%
Timestep 54: 42.43%
Timestep 55: 42.52%
Timestep 56: 42.60%
Timestep 57: 42.68%
Timestep 58: 42.75%
Timestep 59: 42.82%
Timestep 60: 42.89%
Timestep 61: 42.96%
Timestep 62: 43.03%
Timestep 63: 43.09%
Timestep 64: 43.15%
Timestep 65: 43.20%
Timestep 66: 43.26%
Timestep 67: 43.31%
Timestep 68: 43.36%
Timestep 69: 43.41%
Timestep 70: 43.46%
Timestep 71: 43.51%
Timestep 72: 43.56%
Timestep 73: 43.60%
Timestep 74: 43.64%
Timestep 75: 43.68%
Timestep 76: 43.72%
Timestep 77: 43.76%
Timestep 78: 43.79%
Timestep 79: 43.83%
Timestep 80: 43.86%
Timestep 81: 43.90%
Timestep 82: 43.93%
Timestep 83: 43.96%
Timestep 84: 43.99%
Timestep 85: 44.02%
Timestep 86: 44.04%
Timestep 87: 44.07%
Timestep 88: 44.10%
Timestep 89: 44.12%
Timestep 90: 44.14%
Timestep 91: 44.17%
Timestep 92: 44.19%
Timestep 93: 44.21%
Timestep 94: 44.23%
Timestep 95: 44.25%
Timestep 96: 44.27%
Timestep 97: 44.29%
Timestep 98: 44.31%
Timestep 99: 44.33%
Timestep 100: 44.35%


=================================
Class: All-out, Total Samples: 2364
Timestep 0: 2.06%
Timestep 1: 2.02%
Timestep 2: 2.15%
Timestep 3: 2.51%
Timestep 4: 3.11%
Timestep 5: 3.94%
Timestep 6: 4.98%
Timestep 7: 6.21%
Timestep 8: 7.56%
Timestep 9: 8.98%
Timestep 10: 10.41%
Timestep 11: 11.81%
Timestep 12: 13.16%
Timestep 13: 14.42%
Timestep 14: 15.58%
Timestep 15: 16.64%
Timestep 16: 17.60%
Timestep 17: 18.47%
Timestep 18: 19.25%
Timestep 19: 19.95%
Timestep 20: 20.59%
Timestep 21: 21.18%
Timestep 22: 21.71%
Timestep 23: 22.19%
Timestep 24: 22.64%
Timestep 25: 23.05%
Timestep 26: 23.44%
Timestep 27: 23.80%
Timestep 28: 24.13%
Timestep 29: 24.45%
Timestep 30: 24.74%
Timestep 31: 25.03%
Timestep 32: 25.29%
Timestep 33: 25.54%
Timestep 34: 25.79%
Timestep 35: 26.02%
Timestep 36: 26.24%
Timestep 37: 26.45%
Timestep 38: 26.65%
Timestep 39: 26.84%
Timestep 40: 27.03%
Timestep 41: 27.20%
Timestep 42: 27.37%
Timestep 43: 27.54%
Timestep 44: 27.70%
Timestep 45: 27.85%
Timestep 46: 27.99%
Timestep 47: 28.13%
Timestep 48: 28.26%
Timestep 49: 28.39%
Timestep 50: 28.52%
Timestep 51: 28.64%
Timestep 52: 28.75%
Timestep 53: 28.87%
Timestep 54: 28.97%
Timestep 55: 29.08%
Timestep 56: 29.18%
Timestep 57: 29.27%
Timestep 58: 29.36%
Timestep 59: 29.45%
Timestep 60: 29.54%
Timestep 61: 29.62%
Timestep 62: 29.70%
Timestep 63: 29.78%
Timestep 64: 29.86%
Timestep 65: 29.93%
Timestep 66: 30.00%
Timestep 67: 30.07%
Timestep 68: 30.13%
Timestep 69: 30.20%
Timestep 70: 30.26%
Timestep 71: 30.32%
Timestep 72: 30.37%
Timestep 73: 30.43%
Timestep 74: 30.48%
Timestep 75: 30.53%
Timestep 76: 30.58%
Timestep 77: 30.63%
Timestep 78: 30.68%
Timestep 79: 30.73%
Timestep 80: 30.77%
Timestep 81: 30.81%
Timestep 82: 30.85%
Timestep 83: 30.89%
Timestep 84: 30.93%
Timestep 85: 30.97%
Timestep 86: 31.00%
Timestep 87: 31.04%
Timestep 88: 31.07%
Timestep 89: 31.11%
Timestep 90: 31.14%
Timestep 91: 31.17%
Timestep 92: 31.20%
Timestep 93: 31.23%
Timestep 94: 31.26%
Timestep 95: 31.28%
Timestep 96: 31.31%
Timestep 97: 31.34%
Timestep 98: 31.36%
Timestep 99: 31.39%
Timestep 100: 31.41%


[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mIllusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images[0m at: [34mhttps://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/nvnrp3kj[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20251030_180045-nvnrp3kj/logs[0m

--- STDERR ---
wandb: Currently logged in as: ranshur-ajinkya-res (ranshur-ajinkya-res-cerco) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week9/wandb/run-20251030_180045-nvnrp3kj
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Illusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images
wandb: ⭐️ View project at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects
wandb: 🚀 View run at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/nvnrp3kj
