CUDA available: True
Timestep 15: 18.46%
Timestep 16: 18.99%
Timestep 17: 19.46%
Timestep 18: 19.88%
Timestep 19: 20.27%
Timestep 20: 20.62%
Timestep 21: 20.95%
Timestep 22: 21.25%
Timestep 23: 21.53%
Timestep 24: 21.79%
Timestep 25: 22.04%
Timestep 26: 22.27%
Timestep 27: 22.48%
Timestep 28: 22.68%
Timestep 29: 22.87%
Timestep 30: 23.05%
Timestep 31: 23.22%
Timestep 32: 23.37%
Timestep 33: 23.52%
Timestep 34: 23.66%
Timestep 35: 23.79%
Timestep 36: 23.91%
Timestep 37: 24.03%
Timestep 38: 24.14%
Timestep 39: 24.24%
Timestep 40: 24.34%
Timestep 41: 24.43%
Timestep 42: 24.51%
Timestep 43: 24.59%
Timestep 44: 24.67%
Timestep 45: 24.74%
Timestep 46: 24.80%
Timestep 47: 24.87%
Timestep 48: 24.93%
Timestep 49: 24.98%
Timestep 50: 25.03%
Timestep 51: 25.08%
Timestep 52: 25.13%
Timestep 53: 25.17%
Timestep 54: 25.21%
Timestep 55: 25.25%
Timestep 56: 25.28%
Timestep 57: 25.32%
Timestep 58: 25.35%
Timestep 59: 25.38%
Timestep 60: 25.40%
Timestep 61: 25.43%
Timestep 62: 25.45%
Timestep 63: 25.48%
Timestep 64: 25.50%
Timestep 65: 25.52%
Timestep 66: 25.53%
Timestep 67: 25.55%
Timestep 68: 25.57%
Timestep 69: 25.58%
Timestep 70: 25.60%
Timestep 71: 25.61%
Timestep 72: 25.62%
Timestep 73: 25.63%
Timestep 74: 25.64%
Timestep 75: 25.65%
Timestep 76: 25.66%
Timestep 77: 25.67%
Timestep 78: 25.68%
Timestep 79: 25.69%
Timestep 80: 25.69%
Timestep 81: 25.70%
Timestep 82: 25.71%
Timestep 83: 25.71%
Timestep 84: 25.72%
Timestep 85: 25.72%
Timestep 86: 25.73%
Timestep 87: 25.73%
Timestep 88: 25.73%
Timestep 89: 25.74%
Timestep 90: 25.74%
Timestep 91: 25.74%
Timestep 92: 25.75%
Timestep 93: 25.75%
Timestep 94: 25.75%
Timestep 95: 25.75%
Timestep 96: 25.76%
Timestep 97: 25.76%
Timestep 98: 25.76%
Timestep 99: 25.76%
Timestep 100: 25.76%


=================================
Class: All-in, Total Samples: 2364
Timestep 0: 6.76%
Timestep 1: 6.48%
Timestep 2: 7.14%
Timestep 3: 8.70%
Timestep 4: 10.85%
Timestep 5: 13.30%
Timestep 6: 15.80%
Timestep 7: 18.17%
Timestep 8: 20.30%
Timestep 9: 22.17%
Timestep 10: 23.78%
Timestep 11: 25.16%
Timestep 12: 26.33%
Timestep 13: 27.34%
Timestep 14: 28.21%
Timestep 15: 28.98%
Timestep 16: 29.65%
Timestep 17: 30.25%
Timestep 18: 30.78%
Timestep 19: 31.27%
Timestep 20: 31.71%
Timestep 21: 32.12%
Timestep 22: 32.49%
Timestep 23: 32.84%
Timestep 24: 33.16%
Timestep 25: 33.45%
Timestep 26: 33.73%
Timestep 27: 33.99%
Timestep 28: 34.23%
Timestep 29: 34.46%
Timestep 30: 34.67%
Timestep 31: 34.87%
Timestep 32: 35.06%
Timestep 33: 35.23%
Timestep 34: 35.40%
Timestep 35: 35.55%
Timestep 36: 35.70%
Timestep 37: 35.83%
Timestep 38: 35.96%
Timestep 39: 36.08%
Timestep 40: 36.19%
Timestep 41: 36.30%
Timestep 42: 36.40%
Timestep 43: 36.49%
Timestep 44: 36.58%
Timestep 45: 36.66%
Timestep 46: 36.74%
Timestep 47: 36.81%
Timestep 48: 36.88%
Timestep 49: 36.94%
Timestep 50: 37.00%
Timestep 51: 37.05%
Timestep 52: 37.10%
Timestep 53: 37.15%
Timestep 54: 37.20%
Timestep 55: 37.24%
Timestep 56: 37.28%
Timestep 57: 37.32%
Timestep 58: 37.35%
Timestep 59: 37.39%
Timestep 60: 37.42%
Timestep 61: 37.44%
Timestep 62: 37.47%
Timestep 63: 37.50%
Timestep 64: 37.52%
Timestep 65: 37.54%
Timestep 66: 37.56%
Timestep 67: 37.58%
Timestep 68: 37.60%
Timestep 69: 37.62%
Timestep 70: 37.63%
Timestep 71: 37.65%
Timestep 72: 37.66%
Timestep 73: 37.67%
Timestep 74: 37.68%
Timestep 75: 37.69%
Timestep 76: 37.70%
Timestep 77: 37.71%
Timestep 78: 37.72%
Timestep 79: 37.73%
Timestep 80: 37.74%
Timestep 81: 37.74%
Timestep 82: 37.75%
Timestep 83: 37.76%
Timestep 84: 37.76%
Timestep 85: 37.77%
Timestep 86: 37.77%
Timestep 87: 37.78%
Timestep 88: 37.78%
Timestep 89: 37.79%
Timestep 90: 37.79%
Timestep 91: 37.79%
Timestep 92: 37.80%
Timestep 93: 37.80%
Timestep 94: 37.80%
Timestep 95: 37.80%
Timestep 96: 37.81%
Timestep 97: 37.81%
Timestep 98: 37.81%
Timestep 99: 37.81%
Timestep 100: 37.81%


=================================
Class: All-out, Total Samples: 2364
Timestep 0: 2.06%
Timestep 1: 2.06%
Timestep 2: 2.35%
Timestep 3: 2.94%
Timestep 4: 3.75%
Timestep 5: 4.71%
Timestep 6: 5.74%
Timestep 7: 6.76%
Timestep 8: 7.73%
Timestep 9: 8.62%
Timestep 10: 9.42%
Timestep 11: 10.13%
Timestep 12: 10.75%
Timestep 13: 11.30%
Timestep 14: 11.78%
Timestep 15: 12.21%
Timestep 16: 12.59%
Timestep 17: 12.94%
Timestep 18: 13.25%
Timestep 19: 13.54%
Timestep 20: 13.80%
Timestep 21: 14.04%
Timestep 22: 14.27%
Timestep 23: 14.48%
Timestep 24: 14.68%
Timestep 25: 14.86%
Timestep 26: 15.03%
Timestep 27: 15.20%
Timestep 28: 15.35%
Timestep 29: 15.49%
Timestep 30: 15.63%
Timestep 31: 15.76%
Timestep 32: 15.88%
Timestep 33: 15.99%
Timestep 34: 16.10%
Timestep 35: 16.20%
Timestep 36: 16.30%
Timestep 37: 16.39%
Timestep 38: 16.48%
Timestep 39: 16.56%
Timestep 40: 16.63%
Timestep 41: 16.70%
Timestep 42: 16.77%
Timestep 43: 16.84%
Timestep 44: 16.89%
Timestep 45: 16.95%
Timestep 46: 17.00%
Timestep 47: 17.06%
Timestep 48: 17.10%
Timestep 49: 17.15%
Timestep 50: 17.19%
Timestep 51: 17.23%
Timestep 52: 17.26%
Timestep 53: 17.30%
Timestep 54: 17.33%
Timestep 55: 17.36%
Timestep 56: 17.39%
Timestep 57: 17.42%
Timestep 58: 17.44%
Timestep 59: 17.47%
Timestep 60: 17.49%
Timestep 61: 17.51%
Timestep 62: 17.53%
Timestep 63: 17.55%
Timestep 64: 17.57%
Timestep 65: 17.58%
Timestep 66: 17.60%
Timestep 67: 17.61%
Timestep 68: 17.62%
Timestep 69: 17.64%
Timestep 70: 17.65%
Timestep 71: 17.66%
Timestep 72: 17.67%
Timestep 73: 17.68%
Timestep 74: 17.69%
Timestep 75: 17.70%
Timestep 76: 17.70%
Timestep 77: 17.71%
Timestep 78: 17.72%
Timestep 79: 17.72%
Timestep 80: 17.73%
Timestep 81: 17.73%
Timestep 82: 17.74%
Timestep 83: 17.74%
Timestep 84: 17.75%
Timestep 85: 17.75%
Timestep 86: 17.76%
Timestep 87: 17.76%
Timestep 88: 17.76%
Timestep 89: 17.77%
Timestep 90: 17.77%
Timestep 91: 17.77%
Timestep 92: 17.77%
Timestep 93: 17.78%
Timestep 94: 17.78%
Timestep 95: 17.78%
Timestep 96: 17.78%
Timestep 97: 17.78%
Timestep 98: 17.79%
Timestep 99: 17.79%
Timestep 100: 17.79%


[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mIllusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images[0m at: [34mhttps://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/u6dq273h[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20251030_181939-u6dq273h/logs[0m

--- STDERR ---
wandb: Currently logged in as: ranshur-ajinkya-res (ranshur-ajinkya-res-cerco) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week9/wandb/run-20251030_181939-u6dq273h
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Illusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images
wandb: ⭐️ View project at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects
wandb: 🚀 View run at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/u6dq273h
