CUDA available: True
Timestep 15: 15.18%
Timestep 16: 15.64%
Timestep 17: 16.07%
Timestep 18: 16.46%
Timestep 19: 16.82%
Timestep 20: 17.15%
Timestep 21: 17.47%
Timestep 22: 17.76%
Timestep 23: 18.04%
Timestep 24: 18.30%
Timestep 25: 18.55%
Timestep 26: 18.78%
Timestep 27: 19.00%
Timestep 28: 19.21%
Timestep 29: 19.41%
Timestep 30: 19.59%
Timestep 31: 19.77%
Timestep 32: 19.93%
Timestep 33: 20.09%
Timestep 34: 20.23%
Timestep 35: 20.37%
Timestep 36: 20.50%
Timestep 37: 20.63%
Timestep 38: 20.74%
Timestep 39: 20.85%
Timestep 40: 20.95%
Timestep 41: 21.05%
Timestep 42: 21.14%
Timestep 43: 21.22%
Timestep 44: 21.30%
Timestep 45: 21.37%
Timestep 46: 21.44%
Timestep 47: 21.51%
Timestep 48: 21.57%
Timestep 49: 21.63%
Timestep 50: 21.68%
Timestep 51: 21.73%
Timestep 52: 21.78%
Timestep 53: 21.82%
Timestep 54: 21.86%
Timestep 55: 21.90%
Timestep 56: 21.93%
Timestep 57: 21.97%
Timestep 58: 22.00%
Timestep 59: 22.03%
Timestep 60: 22.05%
Timestep 61: 22.08%
Timestep 62: 22.10%
Timestep 63: 22.12%
Timestep 64: 22.14%
Timestep 65: 22.16%
Timestep 66: 22.18%
Timestep 67: 22.20%
Timestep 68: 22.22%
Timestep 69: 22.23%
Timestep 70: 22.24%
Timestep 71: 22.26%
Timestep 72: 22.27%
Timestep 73: 22.28%
Timestep 74: 22.29%
Timestep 75: 22.30%
Timestep 76: 22.31%
Timestep 77: 22.31%
Timestep 78: 22.32%
Timestep 79: 22.33%
Timestep 80: 22.34%
Timestep 81: 22.34%
Timestep 82: 22.35%
Timestep 83: 22.35%
Timestep 84: 22.36%
Timestep 85: 22.36%
Timestep 86: 22.37%
Timestep 87: 22.37%
Timestep 88: 22.38%
Timestep 89: 22.38%
Timestep 90: 22.38%
Timestep 91: 22.39%
Timestep 92: 22.39%
Timestep 93: 22.39%
Timestep 94: 22.39%
Timestep 95: 22.40%
Timestep 96: 22.40%
Timestep 97: 22.40%
Timestep 98: 22.40%
Timestep 99: 22.40%
Timestep 100: 22.40%


=================================
Class: All-in, Total Samples: 2364
Timestep 0: 6.76%
Timestep 1: 6.66%
Timestep 2: 7.22%
Timestep 3: 8.47%
Timestep 4: 10.26%
Timestep 5: 12.33%
Timestep 6: 14.49%
Timestep 7: 16.58%
Timestep 8: 18.50%
Timestep 9: 20.20%
Timestep 10: 21.70%
Timestep 11: 22.99%
Timestep 12: 24.12%
Timestep 13: 25.10%
Timestep 14: 25.97%
Timestep 15: 26.75%
Timestep 16: 27.44%
Timestep 17: 28.07%
Timestep 18: 28.64%
Timestep 19: 29.17%
Timestep 20: 29.65%
Timestep 21: 30.11%
Timestep 22: 30.53%
Timestep 23: 30.92%
Timestep 24: 31.29%
Timestep 25: 31.64%
Timestep 26: 31.96%
Timestep 27: 32.26%
Timestep 28: 32.55%
Timestep 29: 32.82%
Timestep 30: 33.07%
Timestep 31: 33.31%
Timestep 32: 33.53%
Timestep 33: 33.73%
Timestep 34: 33.93%
Timestep 35: 34.11%
Timestep 36: 34.29%
Timestep 37: 34.45%
Timestep 38: 34.60%
Timestep 39: 34.74%
Timestep 40: 34.87%
Timestep 41: 35.00%
Timestep 42: 35.11%
Timestep 43: 35.22%
Timestep 44: 35.32%
Timestep 45: 35.42%
Timestep 46: 35.51%
Timestep 47: 35.59%
Timestep 48: 35.67%
Timestep 49: 35.74%
Timestep 50: 35.81%
Timestep 51: 35.87%
Timestep 52: 35.93%
Timestep 53: 35.98%
Timestep 54: 36.04%
Timestep 55: 36.08%
Timestep 56: 36.13%
Timestep 57: 36.17%
Timestep 58: 36.21%
Timestep 59: 36.25%
Timestep 60: 36.28%
Timestep 61: 36.31%
Timestep 62: 36.34%
Timestep 63: 36.37%
Timestep 64: 36.39%
Timestep 65: 36.42%
Timestep 66: 36.44%
Timestep 67: 36.46%
Timestep 68: 36.48%
Timestep 69: 36.50%
Timestep 70: 36.52%
Timestep 71: 36.53%
Timestep 72: 36.55%
Timestep 73: 36.56%
Timestep 74: 36.57%
Timestep 75: 36.58%
Timestep 76: 36.59%
Timestep 77: 36.60%
Timestep 78: 36.61%
Timestep 79: 36.62%
Timestep 80: 36.63%
Timestep 81: 36.64%
Timestep 82: 36.64%
Timestep 83: 36.65%
Timestep 84: 36.66%
Timestep 85: 36.66%
Timestep 86: 36.67%
Timestep 87: 36.67%
Timestep 88: 36.67%
Timestep 89: 36.68%
Timestep 90: 36.68%
Timestep 91: 36.69%
Timestep 92: 36.69%
Timestep 93: 36.69%
Timestep 94: 36.70%
Timestep 95: 36.70%
Timestep 96: 36.70%
Timestep 97: 36.70%
Timestep 98: 36.71%
Timestep 99: 36.71%
Timestep 100: 36.71%


=================================
Class: All-out, Total Samples: 2364
Timestep 0: 2.06%
Timestep 1: 2.06%
Timestep 2: 2.24%
Timestep 3: 2.61%
Timestep 4: 3.13%
Timestep 5: 3.75%
Timestep 6: 4.41%
Timestep 7: 5.06%
Timestep 8: 5.68%
Timestep 9: 6.25%
Timestep 10: 6.77%
Timestep 11: 7.22%
Timestep 12: 7.63%
Timestep 13: 8.00%
Timestep 14: 8.32%
Timestep 15: 8.62%
Timestep 16: 8.90%
Timestep 17: 9.15%
Timestep 18: 9.39%
Timestep 19: 9.61%
Timestep 20: 9.82%
Timestep 21: 10.02%
Timestep 22: 10.20%
Timestep 23: 10.38%
Timestep 24: 10.55%
Timestep 25: 10.72%
Timestep 26: 10.87%
Timestep 27: 11.02%
Timestep 28: 11.16%
Timestep 29: 11.29%
Timestep 30: 11.42%
Timestep 31: 11.54%
Timestep 32: 11.65%
Timestep 33: 11.76%
Timestep 34: 11.86%
Timestep 35: 11.96%
Timestep 36: 12.05%
Timestep 37: 12.14%
Timestep 38: 12.22%
Timestep 39: 12.30%
Timestep 40: 12.37%
Timestep 41: 12.44%
Timestep 42: 12.50%
Timestep 43: 12.56%
Timestep 44: 12.62%
Timestep 45: 12.67%
Timestep 46: 12.72%
Timestep 47: 12.77%
Timestep 48: 12.82%
Timestep 49: 12.86%
Timestep 50: 12.90%
Timestep 51: 12.93%
Timestep 52: 12.97%
Timestep 53: 13.00%
Timestep 54: 13.03%
Timestep 55: 13.06%
Timestep 56: 13.09%
Timestep 57: 13.11%
Timestep 58: 13.14%
Timestep 59: 13.16%
Timestep 60: 13.18%
Timestep 61: 13.20%
Timestep 62: 13.21%
Timestep 63: 13.23%
Timestep 64: 13.25%
Timestep 65: 13.26%
Timestep 66: 13.28%
Timestep 67: 13.29%
Timestep 68: 13.30%
Timestep 69: 13.31%
Timestep 70: 13.32%
Timestep 71: 13.33%
Timestep 72: 13.34%
Timestep 73: 13.35%
Timestep 74: 13.36%
Timestep 75: 13.36%
Timestep 76: 13.37%
Timestep 77: 13.38%
Timestep 78: 13.38%
Timestep 79: 13.39%
Timestep 80: 13.39%
Timestep 81: 13.40%
Timestep 82: 13.40%
Timestep 83: 13.40%
Timestep 84: 13.41%
Timestep 85: 13.41%
Timestep 86: 13.41%
Timestep 87: 13.42%
Timestep 88: 13.42%
Timestep 89: 13.42%
Timestep 90: 13.43%
Timestep 91: 13.43%
Timestep 92: 13.43%
Timestep 93: 13.43%
Timestep 94: 13.43%
Timestep 95: 13.44%
Timestep 96: 13.44%
Timestep 97: 13.44%
Timestep 98: 13.44%
Timestep 99: 13.44%
Timestep 100: 13.44%


[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mIllusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images[0m at: [34mhttps://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/v3wxkn6z[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20251030_181728-v3wxkn6z/logs[0m

--- STDERR ---
wandb: Currently logged in as: ranshur-ajinkya-res (ranshur-ajinkya-res-cerco) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week9/wandb/run-20251030_181728-v3wxkn6z
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Illusion Training Using 10 timestep with Recon 10 timesteps On Noisy Images
wandb: ⭐️ View project at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects
wandb: 🚀 View run at https://wandb.ai/ranshur-ajinkya-res-cerco/random_dumping_projects/runs/v3wxkn6z
